cycle_id,symbol,is_btc_first_scope,direction,open_time,close_time,duration_seconds,initial_qty,maximum_abs_qty,terminal_qty,opening_exec_count,add_count,reduce_count,flip_origin,close_type,opening_execID,closing_execID,cycle_event_count,funding_event_count,gross_pnl_analytical,reported_pnl_total,reported_pnl_count,fee,funding,wallet_net_candidate,wallet_net_status,pnl_currency,reported_pnl_available,ordering_confidence,action_confidence,accounting_confidence,price_confidence,wallet_confidence,overall_confidence,confidence_status,accounting_position_cycle_ids,strategy_fidelity
ETHUSD-C0130,ETHUSD,False,LONG,2021-05-19T18:44:33.604000Z,2021-05-20T15:52:56.757000Z,76103.153,33,13106,0,1,82,87,NONE,FULL_CLOSE,709f8390-50b6-2335-ca04-e0cc33edd925,1760d5ad-3e73-241f-c411-d367e7441c57,171,3,763422609.9999999999999999997,0,0,783224,14319902,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0130,BEHAVIORAL_APPROXIMATION
DOGEUSDT-C0019,DOGEUSDT,False,LONG,2021-05-20T00:36:10.494000Z,2021-05-20T13:45:08.477000Z,47337.983,20,3109,0,1,41,1,NONE,FULL_CLOSE,ee160398-5656-9551-2c85-dd9b76bdaa6b,e14fdc50-4288-cc44-90b6-49256c92c081,44,2,30578074.00000000000000000000,0,0,71061,249969,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,DOGEUSDT-C0019,BEHAVIORAL_APPROXIMATION
XBTUSD-C0326,XBTUSD,True,LONG,2021-05-20T16:02:39.349000Z,2021-05-20T22:07:58.345000Z,21918.996,33333,987767,0,1,40,26,NONE,FULL_CLOSE,ec0046df-1313-8d6e-3128-c8258dfa653d,d3d72d39-f366-4406-37d9-25f27607b524,68,1,53382747.00000000000000000001,0,0,2088230,-652136,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0326,BEHAVIORAL_APPROXIMATION
ETHUSD-C0131,ETHUSD,False,LONG,2021-05-20T16:04:16.769000Z,2021-05-20T22:15:46.722000Z,22289.953,666,8440,0,1,55,136,NONE,FULL_CLOSE,8efdde7c-982a-9019-2425-80c2f37eebd4,ffaca59c-a0e4-488d-8361-e5cabb899f57,193,1,102681035.0000000000000000001,0,0,1393066,5256937,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0131,BEHAVIORAL_APPROXIMATION
XBTUSD-C0327,XBTUSD,True,LONG,2021-05-20T22:39:34.834000Z,2021-05-20T22:53:33.648000Z,838.814,66666,66666,0,1,0,0,NONE,FULL_CLOSE,fb6a4dcd-8133-839c-b27b-8a55c561e40d,21f4e6e3-6a70-d5dc-2d60-ebe3f07af527,2,0,5466612,0,0,-82665,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0327,BEHAVIORAL_APPROXIMATION
XBTUSD-C0328,XBTUSD,True,SHORT,2021-05-20T22:53:48.851000Z,2021-05-21T14:21:07.398000Z,55638.547,-66666,244443,22221,1,3,4,NONE,FLIP,c94fce1a-8aed-4a4e-090d-79cb0ecacab0,e50bbe96-2c77-f82f-0449-c181fb0938e3,9,2,42933132.00000000000000000000,0,0,-318131,557467,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"XBTUSD-C0328,XBTUSD-C0329",BEHAVIORAL_APPROXIMATION
ETHUSD-C0132,ETHUSD,False,SHORT,2021-05-21T00:32:17.109000Z,2021-05-21T14:36:11.699000Z,50634.59,-60,1221,21,1,73,10,NONE,FLIP,c1a5d5ed-81b1-ba85-d6eb-73ffa0679ac1,deff3588-e4da-570a-8605-857aff996216,85,2,44212965.00000000000000000000,0,0,-168013,-283204,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"ETHUSD-C0132,ETHUSD-C0133",BEHAVIORAL_APPROXIMATION
XBTUSD-C0329,XBTUSD,True,LONG,2021-05-21T14:21:07.398000Z,2021-05-22T18:10:40.347000Z,100172.949,22221,2555543,0,1,49,147,XBTUSD-C0328,FULL_CLOSE,e50bbe96-2c77-f82f-0449-c181fb0938e3,f75ce5e0-6aba-d43a-a856-d1dfb337e87d,198,3,437338770.0000000000000000006,0,0,401481,-2843981,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0329,BEHAVIORAL_APPROXIMATION
ETHUSD-C0133,ETHUSD,False,LONG,2021-05-21T14:36:11.699000Z,2021-05-22T18:41:17.328000Z,101105.629,21,15550,0,1,149,182,ETHUSD-C0132,FULL_CLOSE,deff3588-e4da-570a-8605-857aff996216,e41e92d7-563c-2dd7-5c67-0f0b52858972,333,3,165701304.9999999999999999993,0,0,406124,20989872,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,ETHUSD-C0133,BEHAVIORAL_APPROXIMATION
XBTUSD-C0330,XBTUSD,True,SHORT,2021-05-22T18:18:06.694000Z,2021-05-23T08:45:29.958000Z,52043.264,-500,799992,0,1,80,90,NONE,FULL_CLOSE,661dc428-8d23-d841-23b2-9798b34613ab,7e560059-477f-fc07-f147-91384584fac7,172,2,119229099.9999999999999999999,0,0,2012735,-29354,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0330,BEHAVIORAL_APPROXIMATION
ETHUSD-C0134,ETHUSD,False,LONG,2021-05-23T05:18:24.260000Z,2021-05-23T06:39:05.089000Z,4840.829,555,555,0,1,0,5,NONE,FULL_CLOSE,12552c05-1092-b81e-5d1c-631c2e73ef65,e3ddc4a0-0495-323b-31e6-32c23d7ee6e7,7,0,-469480,0,0,60894,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0134,BEHAVIORAL_APPROXIMATION
ETHUSD-C0135,ETHUSD,False,LONG,2021-05-23T07:52:07.247000Z,2021-05-23T10:49:47.707000Z,10660.46,31,1110,0,1,4,10,NONE,FULL_CLOSE,8a7c9cff-dbab-6d03-a4b8-e64773ba45df,db07c2d9-a283-4072-c870-1657a7127958,16,0,5419635.0,0,0,120714,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0135,BEHAVIORAL_APPROXIMATION
XBTUSD-C0331,XBTUSD,True,LONG,2021-05-23T08:51:40.032000Z,2021-05-23T10:49:40.156000Z,7080.124,21849,133332,0,1,12,1,NONE,FULL_CLOSE,5e5f40eb-9b91-c29e-a1fc-46c24d204468,f439c526-2fda-c646-9a18-157d0d088945,15,0,12399876,0,0,185837,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0331,BEHAVIORAL_APPROXIMATION
XBTUSD-C0332,XBTUSD,True,LONG,2021-05-23T11:17:27.605000Z,2021-05-31T14:11:10.777000Z,701623.172,16666,2255542,0,1,245,340,NONE,FULL_CLOSE,07e6fc31-400e-b669-2e33-d8d74a963943,7b0f1034-367f-6399-2089-f9b6f0bca772,587,25,406004858.0000000000000000005,0,0,9400120,-3236392,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0332,BEHAVIORAL_APPROXIMATION
DOGEUSDT-C0020,DOGEUSDT,False,LONG,2021-05-23T12:43:23.950000Z,2021-05-28T06:13:57.589000Z,408633.639,233,3554,0,1,9,5,NONE,FULL_CLOSE,47df8018-4254-8b26-f39d-d50c14e51b29,d77709c4-4b77-cfea-5aea-7c2de3f851ec,16,14,12565805.00000000000000000000,0,0,67547,3103116,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,DOGEUSDT-C0020,BEHAVIORAL_APPROXIMATION
ETHUSD-C0136,ETHUSD,False,LONG,2021-05-23T16:17:10.003000Z,2021-05-24T21:42:04.348000Z,105894.345,40,4218,0,1,38,76,NONE,FULL_CLOSE,f4637758-8a32-8c71-94a2-538421541836,88eadc21-7d8b-a111-7a05-23de70384cd6,116,4,241516654.9999999999999999997,0,0,837089,10529700,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0136,BEHAVIORAL_APPROXIMATION
BNBUSDT-C0001,BNBUSDT,False,LONG,2021-05-24T05:47:01.011000Z,2021-05-24T21:44:45.619000Z,57464.608,5,566,0,1,25,1,NONE,FULL_CLOSE,69fa5dfa-4928-6d13-97d1-f0d440d46561,a1ac8009-dd2a-335a-7a02-47b4e62d0014,28,2,3552363.000000000000000000000,0,0,11454,3857,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,BNBUSDT-C0001,BEHAVIORAL_APPROXIMATION
ETHUSD-C0137,ETHUSD,False,LONG,2021-05-25T10:05:01.845000Z,2021-05-28T04:08:33.835000Z,237811.99,48,2497,0,1,40,2,NONE,FULL_CLOSE,a0ff2541-d5a7-2cf7-c5f6-cb45a829b15b,c642ab4b-c225-82a6-f7ea-01968e015674,44,9,32886950.00000000000000000000,0,0,389083,8479754,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0137,BEHAVIORAL_APPROXIMATION
BNBUSDT-C0002,BNBUSDT,False,LONG,2021-05-25T10:37:05.004000Z,2021-05-28T04:58:31.881000Z,238886.877,15,111,0,1,1,0,NONE,FULL_CLOSE,bfeebb9f-d2fe-a7e8-324f-99b69db1fe77,32b212f5-5a7c-d81d-11a9-d747779d0578,3,9,483849,0,0,2086,45765,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,BNBUSDT-C0002,BEHAVIORAL_APPROXIMATION
ETHUSD-C0138,ETHUSD,False,LONG,2021-05-28T05:41:29.247000Z,2021-06-05T18:29:07.936000Z,737258.689,111,2886,0,1,61,14,NONE,FULL_CLOSE,bead88e3-4861-2d59-3846-cf63385c3592,e5414a22-4d67-92b5-2968-39ac2fdfcd19,77,25,55987454.99999999999999999999,0,0,448157,12596141,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0138,BEHAVIORAL_APPROXIMATION
DOGEUSDT-C0021,DOGEUSDT,False,LONG,2021-05-28T06:17:25.758000Z,2021-06-02T11:23:53.310000Z,450387.552,99,2109,0,1,16,8,NONE,FULL_CLOSE,95f2f124-e0ae-9202-a028-b94208a2546f,8dae1f45-0d37-2a34-01f2-382c6ef565c0,26,15,26251028.00000000000000000001,0,0,54358,1125135,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,DOGEUSDT-C0021,BEHAVIORAL_APPROXIMATION
BNBUSDT-C0003,BNBUSDT,False,LONG,2021-05-29T18:13:16.702000Z,2021-06-05T00:05:21.289000Z,539524.587,55,111,0,1,2,1,NONE,FULL_CLOSE,1a636e47-0d56-c398-488d-468022eee252,c74893d2-dc54-0130-bdc0-32b75e00965e,5,19,1013019,0,0,2420,102529,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,BNBUSDT-C0003,BEHAVIORAL_APPROXIMATION
XBTUSD-C0333,XBTUSD,True,LONG,2021-05-31T15:16:46.974000Z,2021-06-06T00:27:18.272000Z,465031.298,5000,1599990,0,1,233,215,NONE,FULL_CLOSE,165eeebe-e081-ad3c-d7ef-a99edbe08b45,d8ebe243-def1-3182-268a-641c4ed2752e,450,16,-63642092.00000000000000000003,0,0,5970971,-5623664,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0333,BEHAVIORAL_APPROXIMATION
ETHM21-C0005,ETHM21,False,LONG,2021-06-05T00:20:06.689000Z,2021-06-05T14:15:59.838000Z,50153.149,1,5,0,1,2,0,NONE,FULL_CLOSE,92aca1f1-930c-7a27-564f-585954525d3b,4c32e8cb-14c3-83a4-107c-c19c945af637,4,0,-219000,0,0,25538,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHM21-C0005,BEHAVIORAL_APPROXIMATION
XBTM21-C0001,XBTM21,False,SHORT,2021-06-05T14:47:48.300000Z,2021-06-05T14:48:22.779000Z,34.479,-16269,333333,0,1,11,6,NONE,FULL_CLOSE,4605e083-aff4-e3a5-2252-7f04d439aba5,c1ee2619-7c64-a710-5390-afd289e72be3,19,0,-2088196.000000000000000000000,0,0,1398556,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTM21-C0001,BEHAVIORAL_APPROXIMATION
XBTUSD-C0334,XBTUSD,True,SHORT,2021-06-06T00:44:11.992000Z,2021-06-11T16:06:18.933000Z,487326.941,-55076,1833200,0,1,126,99,NONE,FULL_CLOSE,327b74f9-8f4a-64f0-8688-bb655a624e71,fd8efa7c-c508-13f8-d6c2-4ab648694af0,227,17,-185291183.0000000000000000000,0,0,6393691,13295513,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0334,BEHAVIORAL_APPROXIMATION
ETHUSD-C0139,ETHUSD,False,SHORT,2021-06-09T01:12:35.435000Z,2021-06-09T16:22:52.108000Z,54616.673,-2,2209,0,1,18,9,NONE,FULL_CLOSE,1e8f9c0e-1d26-661b-5ffe-14a52782a804,fe463758-91b1-2186-cf36-4cc575ebd5f7,29,2,-13938320.00000000000000000000,0,0,370618,-596294,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0139,BEHAVIORAL_APPROXIMATION
XBTUSD-C0335,XBTUSD,True,LONG,2021-06-13T17:29:52.969000Z,2021-06-19T04:19:59.627000Z,471006.658,1300,2754800,0,1,150,234,NONE,FULL_CLOSE,0b844957-be49-fa3a-a423-c701810fe4cb,ff643313-0667-a494-9df1-18425b8bb1ef,386,17,-122296854.0000000000000000004,0,0,11312787,-7472048,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0335,BEHAVIORAL_APPROXIMATION
XBTUSD-C0336,XBTUSD,True,LONG,2021-06-19T04:24:25.908000Z,2021-06-19T08:07:30.270000Z,13384.362,40000,1241700,0,1,51,70,NONE,FULL_CLOSE,0511f4e4-ffdb-468c-5c7e-dd692ce1c60a,d39a60a5-9933-f831-5620-025c0cad02f9,123,0,44957272.00000000000000000001,0,0,4364253,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0336,BEHAVIORAL_APPROXIMATION
XBTUSD-C0337,XBTUSD,True,LONG,2021-06-19T11:03:19.104000Z,2021-06-19T22:13:09.775000Z,40190.671,15000,855100,-7800,1,43,16,NONE,FLIP,00627094-21cb-695c-3a9b-cd4aea953632,73e7bcb2-baf2-1d41-b1f5-b869fa6f3301,61,2,-15827579.00000000000000000001,0,0,3208957,-1549378,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"XBTUSD-C0337,XBTUSD-C0338",BEHAVIORAL_APPROXIMATION
XBTUSD-C0338,XBTUSD,True,SHORT,2021-06-19T22:13:09.775000Z,2021-06-25T07:31:32.472000Z,465502.697,-7800,3773500,54000,1,228,451,XBTUSD-C0337,FLIP,73e7bcb2-baf2-1d41-b1f5-b869fa6f3301,de2f5dcb-91cd-e422-75f0-3c02055b4bbe,681,16,355031150.9999999999999999997,0,0,15470292,18829798,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,"XBTUSD-C0338,XBTUSD-C0339",BEHAVIORAL_APPROXIMATION
ETHU21-C0001,ETHU21,False,LONG,2021-06-24T16:01:32.517000Z,2021-06-26T07:39:21.227000Z,142668.71,1,408,0,1,187,74,NONE,FULL_CLOSE,6a225c87-96f4-2377-537c-b6d91dcfdaee,1bb5a0ae-5d30-51fe-cebc-ba41a861c024,263,0,-57705000.00000000000000000007,0,0,-333570,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHU21-C0001,BEHAVIORAL_APPROXIMATION
XRPUSD-C0064,XRPUSD,False,LONG,2021-06-24T16:50:37.056000Z,2021-06-25T08:17:41.377000Z,55624.321,1000,42777,0,1,31,32,NONE,FULL_CLOSE,9c1ff2b8-10af-5916-ae1d-d5a2750af8a5,f554a43a-e5c6-4e4e-e5dc-121f30dc8e0a,65,2,-41398250.00000000000000000000,0,0,275884,1016680,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0064,BEHAVIORAL_APPROXIMATION
XBTUSD-C0339,XBTUSD,True,LONG,2021-06-25T07:31:32.472000Z,2021-06-25T10:29:45.850000Z,10693.378,54000,66500,0,1,1,1,XBTUSD-C0338,FULL_CLOSE,de2f5dcb-91cd-e422-75f0-3c02055b4bbe,777ef5de-912e-1bb6-0c56-d85e8a3852cd,4,0,-1826090,0,0,138873,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0339,BEHAVIORAL_APPROXIMATION
XBTUSD-C0340,XBTUSD,True,SHORT,2021-06-25T10:44:40.317000Z,2021-06-25T13:07:26.620000Z,8566.303,-50000,1744200,0,1,101,128,NONE,FULL_CLOSE,096e063f-4c08-a59c-f97d-3a33177627fb,fadcae8d-258c-fb7d-4126-df2bcee088b5,231,1,39431568.00000000000000000011,0,0,5552743,26287,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0340,BEHAVIORAL_APPROXIMATION
ETHUSD-C0140,ETHUSD,False,SHORT,2021-06-25T10:44:50.218000Z,2021-06-28T04:29:14.067000Z,236663.849,-555,13728,48,1,118,67,NONE,FLIP,1f7fe9a9-c85c-b6ea-6ad1-7e049b86153c,b2019427-1746-f4f3-a731-67657041dc10,187,9,-97449294.99999999999999999997,0,0,284625,-4182893,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"ETHUSD-C0140,ETHUSD-C0141",BEHAVIORAL_APPROXIMATION
XBTUSD-C0341,XBTUSD,True,SHORT,2021-06-25T14:03:10.487000Z,2021-06-28T07:44:21.664000Z,236471.177,-100000,2404100,0,1,188,198,NONE,FULL_CLOSE,f8ed1329-6833-b6f5-dcc1-d13edeca54de,f92237bc-4a06-cd50-bb3c-41de2a1e3de6,388,8,-308221909.0000000000000000004,0,0,10805203,13721060,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0341,BEHAVIORAL_APPROXIMATION
ETHU21-C0002,ETHU21,False,LONG,2021-06-27T02:53:44.469000Z,2021-07-02T20:20:35.132000Z,494810.663,6,111,0,1,82,80,NONE,FULL_CLOSE,31bdc574-5bad-b2ef-6642-e0b17dd3167c,04a18f4f-c99d-c23e-0971-730a26f4921c,164,0,45986999.99999999999999999998,0,0,224935,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHU21-C0002,BEHAVIORAL_APPROXIMATION
ETHUSD-C0141,ETHUSD,False,LONG,2021-06-28T04:29:14.067000Z,2021-07-03T12:43:15.154000Z,461641.087,48,2491,0,1,18,6,ETHUSD-C0140,FULL_CLOSE,b2019427-1746-f4f3-a731-67657041dc10,f4be0f99-0a7a-155a-9213-f418252be5ae,26,16,24474530.00000000000000000000,0,0,284921,3295188,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0141,BEHAVIORAL_APPROXIMATION
XBTUSD-C0342,XBTUSD,True,LONG,2021-06-28T09:34:12.994000Z,2021-06-29T11:45:23.363000Z,94270.369,60000,750000,0,1,30,19,NONE,FULL_CLOSE,461af5b5-7d7f-aedb-470c-02613463be65,dd126588-9175-2ee9-7e68-ced0aa3b0708,51,3,55387600.00000000000000000000,0,0,120513,348885,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0342,BEHAVIORAL_APPROXIMATION
TRXU21-C0001,TRXU21,False,LONG,2021-06-29T04:16:50.250000Z,2021-07-12T20:13:31.919000Z,1180601.669,70000,2510500,0,1,667,576,NONE,FULL_CLOSE,5e1cc5e9-4db3-ef27-da1d-e6545f21dd48,f98e289c-71e8-c7d2-94b0-b5bb17e62344,1245,0,-19285389.99999999999999999988,0,0,177503,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXU21-C0001,BEHAVIORAL_APPROXIMATION
XBTUSD-C0343,XBTUSD,True,SHORT,2021-06-29T12:07:41.780000Z,2021-06-30T03:58:54.080000Z,57072.3,-17100,340000,89200,1,29,7,NONE,FLIP,376ba839-519f-1e6a-c20c-d4866234d0c8,0c950973-5b05-7a65-60b7-ee7f788fdc91,38,1,16939800.00000000000000000000,0,0,-374387,-93347,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"XBTUSD-C0343,XBTUSD-C0344",BEHAVIORAL_APPROXIMATION
XBTUSD-C0344,XBTUSD,True,LONG,2021-06-30T03:58:54.080000Z,2021-07-03T12:48:01.638000Z,290947.558,89200,2710000,0,1,119,176,XBTUSD-C0343,FULL_CLOSE,0c950973-5b05-7a65-60b7-ee7f788fdc91,f569b26b-a137-9087-6a85-d0d667bcc867,297,11,-51075119.00000000000000000112,0,0,4245309,-8631217,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0344,BEHAVIORAL_APPROXIMATION
XBTUSD-C0345,XBTUSD,True,SHORT,2021-07-03T20:01:35.006000Z,2021-07-04T06:54:10.610000Z,39155.604,-120000,840000,0,1,44,59,NONE,FULL_CLOSE,45649775-7536-904b-1a1e-654015930d64,f73335d9-66fc-3321-25d2-72c8e20e7c69,105,1,-27799800.00000000000000000002,0,0,1525826,-69246,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0345,BEHAVIORAL_APPROXIMATION
XRPUSD-C0065,XRPUSD,False,LONG,2021-07-04T07:20:10.963000Z,2021-07-14T03:52:58.904000Z,851567.941,1334,73552,-152,1,222,163,NONE,FLIP,ae0d6c90-f109-6bff-1205-5a445b84ff38,27260726-01a5-1712-cae0-e37071a84f07,387,29,-108847143.9999999999999999999,0,0,264072,9087546,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,"XRPUSD-C0065,XRPUSD-C0066",BEHAVIORAL_APPROXIMATION
XBTUSD-C0346,XBTUSD,True,LONG,2021-07-04T07:28:07.884000Z,2021-07-04T07:30:54.206000Z,166.322,47600,220000,0,1,5,10,NONE,FULL_CLOSE,0f9c30c5-1e0b-9869-3dd8-943e1d444526,ff66bfb7-a7ef-63f1-79aa-4119a29dd473,17,0,-1410200,0,0,931137,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0346,BEHAVIORAL_APPROXIMATION
UNIUSDT-C0003,UNIUSDT,False,LONG,2021-07-04T08:04:52.426000Z,2021-07-07T08:01:50.631000Z,259018.205,678,19221,0,1,92,114,NONE,FULL_CLOSE,16544f80-f263-6d77-b87e-1694f3046460,6b8bbd10-72eb-0877-eae5-b95bca1506f2,208,9,39205498.00000000000000000007,0,0,-129614,149955,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,UNIUSDT-C0003,BEHAVIORAL_APPROXIMATION
DOTUSDT-C0007,DOTUSDT,False,LONG,2021-07-04T08:14:24.938000Z,2021-07-08T07:47:07.971000Z,343963.033,2,21109,0,1,1051,909,NONE,FULL_CLOSE,9648006c-43ea-7270-df9a-ae7b07a0ccd9,f49ad3a7-dc2e-10b5-4ff7-3ba28eef5620,1962,12,21312090.00000000000000000012,0,0,-1490902,17844844,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,DOTUSDT-C0007,BEHAVIORAL_APPROXIMATION
XBTUSD-C0347,XBTUSD,True,LONG,2021-07-04T12:55:01.360000Z,2021-07-08T07:47:20.421000Z,327139.061,46200,1970000,0,1,126,169,NONE,FULL_CLOSE,a3d3591e-94c5-a998-6070-6fbe4494a4e1,ec1079b0-94f5-3ff5-e53a-636a0349f3dc,297,11,-97491967.99999999999999999996,0,0,1984113,-2301483,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0347,BEHAVIORAL_APPROXIMATION
