event_time,source_row_number,execID,symbol,spec_id,side,signed_contract_qty,price,lastPx,avgPx,observed_price,observed_last_px,observed_avg_px,execCost,configured_multiplier_raw,configured_tick_size,cost_implied_price,canonical_execution_price,canonical_execCost_raw,canonical_exec_cost_exact,price_delta,abs_price_delta,delta_in_ticks,cost_implied_price_on_tick_grid,observed_last_px_on_tick_grid,lastPx_expected_execCost_raw,difference_raw,difference_raw_per_signed_qty,price_resolution_method,price_precision_status,reconciliation_status,reconciliation_reason,homeNotional,foreignNotional,candidate_foreign_over_home,orderID,trdMatchID,cumQty,lastQty
2021-07-04T08:15:33.333000Z,83040,64751b58-8b18-2cb2-aecd-bf051de1d92f,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,10,15.931,15.931,15.9315,15.931,15.931,15.9315,1593150,10000,0.0005,15.9315,15.9315,1593150.0000,True,0.0005,0.0005,1,True,True,1593100.000,50.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,35.574528637495554,-566.7556029882604,-15.93149999999999947853139000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,502,10
2021-07-04T08:15:33.420000Z,83041,0076f287-b023-4210-6967-c2179d10bee7,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,7,15.931,15.931,15.9315,15.931,15.931,15.9315,1115205,10000,0.0005,15.9315,15.9315,1115205.0000,True,0.0005,0.0005,1,True,True,1115170.000,35.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,24.902170046246887,-396.7289220917823,-15.93150000000000079348506429,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,509,7
2021-07-04T08:15:33.452000Z,83042,0b098603-ede3-bade-8b0a-46fc0a8c5956,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,8,15.931,15.931,15.9315,15.931,15.931,15.9315,1274520,10000,0.0005,15.9315,15.9315,1274520.0000,True,0.0005,0.0005,1,True,True,1274480.000,40.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,28.459622909996444,-453.40448239060834,-15.93149999999999973344692500,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,517,8
2021-07-04T08:15:33.517000Z,83043,24c19067-9333-4005-fc84-ac61ea8482d2,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,32,15.931,15.931,15.9315,15.931,15.931,15.9315,5098080,10000,0.0005,15.9315,15.9315,5098080.0000,True,0.0005,0.0005,1,True,True,5097920.000,160.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,113.83849163998578,-1813.6179295624333,-15.93149999999999864659134375,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,549,32
2021-07-04T08:15:33.563000Z,83044,bd1dc965-aa09-68de-4b89-12f2176cd7e6,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,6,15.931,15.931,15.9315,15.931,15.931,15.9315,955890,10000,0.0005,15.9315,15.9315,955890.0000,True,0.0005,0.0005,1,True,True,955860.000,30.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,21.34471718249733,-340.05336179295625,-15.93150000000000173836925000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,555,6
2021-07-04T08:15:33.629000Z,83045,cebdfa9c-50b1-5f7e-217d-849d03516d22,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,3,15.931,15.931,15.9315,15.931,15.931,15.9315,477945,10000,0.0005,15.9315,15.9315,477945.0000,True,0.0005,0.0005,1,True,True,477930.000,15.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,10.672358591248665,-170.02668089647813,-15.93150000000000220686925000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,558,3
2021-07-04T08:15:33.642000Z,83046,e074db37-50d6-df80-19f9-f96aace8d338,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,5,15.931,15.931,15.9315,15.931,15.931,15.9315,796575,10000,0.0005,15.9315,15.9315,796575.0000,True,0.0005,0.0005,1,True,True,796550.000,25.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,17.787264318747777,-283.3778014941302,-15.93149999999999947853139000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,563,5
2021-07-04T08:15:33.653000Z,83047,b340be85-5869-b81b-450d-ea297f209de0,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,18,15.931,15.931,15.9315,15.931,15.931,15.9315,2867670,10000,0.0005,15.9315,15.9315,2867670.0000,True,0.0005,0.0005,1,True,True,2867580.000,90.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,64.034151547492,-1020.1600853788688,-15.93150000000000003123333333,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,581,18
2021-07-04T08:15:33.701000Z,83048,87309665-dc3d-251e-148a-7b663daf7449,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,16,15.931,15.931,15.9315,15.931,15.931,15.9315,2549040,10000,0.0005,15.9315,15.9315,2549040.0000,True,0.0005,0.0005,1,True,True,2548960.000,80.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,56.91924581999289,-906.8089647812167,-15.93149999999999952502884375,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,597,16
2021-07-04T08:15:33.888000Z,83049,595a9615-bbce-604b-40d5-8df6c75c599a,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,2,15.931,15.931,15.9315,15.931,15.931,15.9315,318630,10000,0.0005,15.9315,15.9315,318630.0000,True,0.0005,0.0005,1,True,True,318620.000,10.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,7.114905727499111,-113.35112059765208,-15.93149999999999903069692500,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,599,2
2021-07-04T08:15:34.079000Z,83050,816c3ed9-9674-2874-ad90-f49e15a49ab3,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,3,15.931,15.931,15.9315,15.931,15.931,15.9315,477945,10000,0.0005,15.9315,15.9315,477945.0000,True,0.0005,0.0005,1,True,True,477930.000,15.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,10.672358591248665,-170.02668089647813,-15.93150000000000220686925000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,602,3
2021-07-04T08:15:34.118000Z,83051,35d09c9d-f2d2-159f-cf50-8568a0144a08,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,33,15.931,15.931,15.9315,15.931,15.931,15.9315,5257395,10000,0.0005,15.9315,15.9315,5257395.0000,True,0.0005,0.0005,1,True,True,5257230.000,165.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,117.39594450373532,-1870.2934898612593,-15.93150000000000042096854545,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,635,33
2021-07-04T08:15:34.854000Z,83052,a4d8f309-8bc0-31fe-f068-b5d7e29fa0d8,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,4,15.931,15.931,15.9315,15.931,15.931,15.9315,637260,10000,0.0005,15.9315,15.9315,637260.0000,True,0.0005,0.0005,1,True,True,637240.000,20.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,14.229811454998222,-226.70224119530417,-15.93149999999999973344692500,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,639,4
2021-07-04T08:15:37.500000Z,83053,5a330772-b3df-ab3b-0ae8-76e9907c0e43,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,55,15.931,15.931,15.9315,15.931,15.931,15.9315,8762325,10000,0.0005,15.9315,15.9315,8762325.0000,True,0.0005,0.0005,1,True,True,8762050.000,275.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,195.65990750622555,-3117.1558164354324,-15.93150000000000025643986364,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,694,55
2021-07-04T08:15:37.520000Z,83054,c687cacb-07ad-5c5a-7a21-b142a601921d,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,12,15.931,15.931,15.9315,15.931,15.931,15.9315,1911780,10000,0.0005,15.9315,15.9315,1911780.0000,True,0.0005,0.0005,1,True,True,1911720.000,60.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,42.68943436499466,-680.1067235859125,-15.93150000000000173836925000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,706,12
2021-07-04T08:15:37.524000Z,83055,c0bcaded-dbac-8d59-471a-e890aacfac21,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,23,15.931,15.931,15.9315,15.931,15.931,15.9315,3664245,10000,0.0005,15.9315,15.9315,3664245.0000,True,0.0005,0.0005,1,True,True,3664130.000,115.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,81.82141586623978,-1303.537886872999,-15.93149999999999932694882609,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,729,23
2021-07-04T08:15:37.530000Z,83056,5f045bae-8988-eafd-0322-54277098b0f0,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,12,15.931,15.931,15.9315,15.931,15.931,15.9315,1911780,10000,0.0005,15.9315,15.9315,1911780.0000,True,0.0005,0.0005,1,True,True,1911720.000,60.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,42.68943436499466,-680.1067235859125,-15.93150000000000173836925000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,741,12
2021-07-04T08:15:37.537000Z,83057,e29745a0-cb4d-19bb-27fb-a9278d3bdcbd,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,35,15.931,15.931,15.9315,15.931,15.931,15.9315,5576025,10000,0.0005,15.9315,15.9315,5576025.0000,True,0.0005,0.0005,1,True,True,5575850.000,175.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,124.51085023123444,-1983.6446104589115,-15.93150000000000015372154286,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,776,35
2021-07-04T08:15:37.544000Z,83058,8fa3833c-fc61-78fc-acb3-5a2fa948559a,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,13,15.931,15.931,15.9315,15.931,15.931,15.9315,2071095,10000,0.0005,15.9315,15.9315,2071095.0000,True,0.0005,0.0005,1,True,True,2071030.000,65.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,46.24688722874422,-736.7822838847385,-15.93149999999999911496746154,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,789,13
2021-07-04T08:15:37.557000Z,83059,0e2d211b-1b2d-cab1-d086-279b630d49f7,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,14,15.931,15.931,15.9315,15.931,15.931,15.9315,2230410,10000,0.0005,15.9315,15.9315,2230410.0000,True,0.0005,0.0005,1,True,True,2230340.000,70.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,49.804340092493774,-793.4578441835646,-15.93150000000000079348506429,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,803,14
2021-07-04T08:15:37.560000Z,83060,de3e6945-dd8a-def9-54e4-35836378b02d,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,26,15.931,15.931,15.9315,15.931,15.931,15.9315,4142190,10000,0.0005,15.9315,15.9315,4142190.0000,True,0.0005,0.0005,1,True,True,4142060.000,130.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,92.49377445748844,-1473.564567769477,-15.93149999999999911496746154,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,829,26
2021-07-04T08:15:37.574000Z,83061,2e30ca3b-6cd6-c56f-fb96-87c9540b6bd7,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,12,15.931,15.931,15.9315,15.931,15.931,15.9315,1911780,10000,0.0005,15.9315,15.9315,1911780.0000,True,0.0005,0.0005,1,True,True,1911720.000,60.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,42.68943436499466,-680.1067235859125,-15.93150000000000173836925000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,841,12
2021-07-04T08:15:37.576000Z,83062,73686e6f-fe30-87bc-10e0-3a8274722374,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,53,15.931,15.931,15.9315,15.931,15.931,15.9315,8443695,10000,0.0005,15.9315,15.9315,8443695.0000,True,0.0005,0.0005,1,True,True,8443430.000,265.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,188.54500177872643,-3003.80469583778,-15.93149999999999936596038679,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,894,53
2021-07-04T08:15:37.607000Z,83063,90ab64e2-d317-1e98-0f53-03c43b150a6b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,26,15.931,15.931,15.9315,15.931,15.931,15.9315,4142190,10000,0.0005,15.9315,15.9315,4142190.0000,True,0.0005,0.0005,1,True,True,4142060.000,130.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,92.49377445748844,-1473.564567769477,-15.93149999999999911496746154,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,920,26
2021-07-04T08:15:37.626000Z,83064,75f63e0f-e90c-a649-8102-af9ddc115246,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,28,15.931,15.931,15.9315,15.931,15.931,15.9315,4460820,10000,0.0005,15.9315,15.9315,4460820.0000,True,0.0005,0.0005,1,True,True,4460680.000,140.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,99.60868018498755,-1586.9156883671292,-15.93150000000000047360330357,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,948,28
2021-07-04T08:15:37.715000Z,83065,6bafcd9e-9e33-0ece-8e85-52bd8d9ede3a,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,14,15.931,15.931,15.9315,15.931,15.931,15.9315,2230410,10000,0.0005,15.9315,15.9315,2230410.0000,True,0.0005,0.0005,1,True,True,2230340.000,70.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,49.804340092493774,-793.4578441835646,-15.93150000000000079348506429,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,962,14
2021-07-04T08:15:37.721000Z,83066,d00c45ef-a2f6-9d69-2462-5e28fdc622aa,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,10,15.931,15.931,15.9315,15.931,15.931,15.9315,1593150,10000,0.0005,15.9315,15.9315,1593150.0000,True,0.0005,0.0005,1,True,True,1593100.000,50.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,35.574528637495554,-566.7556029882604,-15.93149999999999947853139000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,972,10
2021-07-04T08:15:37.811000Z,83067,bec7805c-e194-b331-2c43-9946a42eca20,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,1,15.931,15.931,15.9315,15.931,15.931,15.9315,159315,10000,0.0005,15.9315,15.9315,159315.0000,True,0.0005,0.0005,1,True,True,159310.000,5.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,3.5574528637495555,-56.67556029882604,-15.93149999999999903069692500,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,973,1
2021-07-04T08:15:37.836000Z,83068,e150a43c-01cf-84af-860c-595fbbc6838e,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,8,15.931,15.931,15.9315,15.931,15.931,15.9315,1274520,10000,0.0005,15.9315,15.9315,1274520.0000,True,0.0005,0.0005,1,True,True,1274480.000,40.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,28.459622909996444,-453.40448239060834,-15.93149999999999973344692500,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,981,8
2021-07-04T08:15:37.860000Z,83069,58084aac-fbe6-288b-bad2-98f490f5d720,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,12,15.931,15.931,15.9315,15.931,15.931,15.9315,1911780,10000,0.0005,15.9315,15.9315,1911780.0000,True,0.0005,0.0005,1,True,True,1911720.000,60.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,42.68943436499466,-680.1067235859125,-15.93150000000000173836925000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,993,12
2021-07-04T08:15:38.154000Z,83070,d71b1ec9-b3af-50df-95e1-4309d16c74fa,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,7,15.931,15.931,15.9315,15.931,15.931,15.9315,1115205,10000,0.0005,15.9315,15.9315,1115205.0000,True,0.0005,0.0005,1,True,True,1115170.000,35.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,24.902170046246887,-396.7289220917823,-15.93150000000000079348506429,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,1000,7
2021-07-04T08:15:38.507000Z,83071,4005325e-7a61-1926-91d3-64e515de816b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,11,15.931,15.931,15.9315,15.931,15.931,15.9315,1752465,10000,0.0005,15.9315,15.9315,1752465.0000,True,0.0005,0.0005,1,True,True,1752410.000,55.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,39.13198150124511,-623.4311632870864,-15.93149999999999821207622727,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,1011,11
2021-07-04T08:15:38.635000Z,83072,5de700f8-54f1-55f5-cba1-c2fbb853f6ec,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,53,15.931,15.931,15.9315,15.931,15.931,15.9315,8443695,10000,0.0005,15.9315,15.9315,8443695.0000,True,0.0005,0.0005,1,True,True,8443430.000,265.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,188.54500177872643,-3003.80469583778,-15.93149999999999936596038679,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,1064,53
2021-07-04T08:15:38.641000Z,83073,5fb4d667-6091-df48-8adf-0a8e0dbf350b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,10,15.931,15.931,15.9315,15.931,15.931,15.9315,1593150,10000,0.0005,15.9315,15.9315,1593150.0000,True,0.0005,0.0005,1,True,True,1593100.000,50.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,35.574528637495554,-566.7556029882604,-15.93149999999999947853139000,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,1074,10
2021-07-04T08:15:39.046000Z,83074,3d61fd13-663c-9d0a-95de-acb5265d8849,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,34,15.931,15.931,15.9315,15.931,15.931,15.9315,5416710,10000,0.0005,15.9315,15.9315,5416710.0000,True,0.0005,0.0005,1,True,True,5416540.000,170.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,120.95339736748488,-1926.9690501600853,-15.93149999999999945665023529,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,1108,34
2021-07-04T08:15:42.361000Z,83075,091c10ea-1273-a885-53e9-f1d58abb3e9b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,1,15.931,15.931,15.9315,15.931,15.931,15.9315,159315,10000,0.0005,15.9315,15.9315,159315.0000,True,0.0005,0.0005,1,True,True,159310.000,5.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,3.5574528637495555,-56.67556029882604,-15.93149999999999903069692500,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,1109,1
2021-07-04T08:15:42.458000Z,83076,6e91780f-389c-263e-7149-50e63804de99,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,1,15.931,15.931,15.9315,15.931,15.931,15.9315,159315,10000,0.0005,15.9315,15.9315,159315.0000,True,0.0005,0.0005,1,True,True,159310.000,5.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,3.5574528637495555,-56.67556029882604,-15.93149999999999903069692500,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,1110,1
2021-07-04T08:15:42.654000Z,83077,68e6d60f-5ab5-6953-6887-004f4ff20d96,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,1,15.931,15.931,15.9315,15.931,15.931,15.9315,159315,10000,0.0005,15.9315,15.9315,159315.0000,True,0.0005,0.0005,1,True,True,159310.000,5.000,5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,3.5574528637495555,-56.67556029882604,-15.93149999999999903069692500,3ad8a67e-d22a-4cc9-b599-370961f99cb7,,1111,1
2021-07-04T08:16:11.564000Z,83078,87c095b3-1d16-19cc-f10b-8e2b63a76030,UNIUSDT,UNIUSDT-QUANTO-XBT-2021,Buy,1111,20.91,20.91,20.91,20.91,20.91,20.91,23231010,1000,,20.91,20.91,23231010.00,True,0.00,0.00,,False,False,23231010.00,0.00,0.00,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,395.0924608819346,-8261.383357041252,-20.90999999999999876990819082,126124e0-9bc0-4614-a3e1-d78e75c242ec,,1111,1111
2021-07-04T08:27:42.970000Z,83079,1dd66afd-1f16-c0b0-7f9e-b30dc34720b2,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,3,15.857,15.857,15.8565,15.857,15.857,15.8565,475695,10000,0.0005,15.8565,15.8565,475695.0000,True,-0.0005,0.0005,-1,True,True,475710.000,-15.000,-5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,10.64207165661582,-168.74600922312877,-15.85650000000000189530766667,6282d760-5224-424c-a63e-b6e4936c3f13,,3,3
2021-07-04T08:27:42.975000Z,83080,3cb79b33-04ee-ce71-93ab-9aaa4f115cd9,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,2,15.857,15.857,15.8565,15.857,15.857,15.8565,317130,10000,0.0005,15.8565,15.8565,317130.0000,True,-0.0005,0.0005,-1,True,True,317140.000,-10.000,-5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,7.094714437743881,-112.49733948208585,-15.85650000000000013016732500,6282d760-5224-424c-a63e-b6e4936c3f13,,5,2
2021-07-04T08:27:43.020000Z,83081,a7150bd1-d0a6-f23b-f206-2e2c7185af20,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,1,15.857,15.857,15.8565,15.857,15.857,15.8565,158565,10000,0.0005,15.8565,15.8565,158565.0000,True,-0.0005,0.0005,-1,True,True,158570.000,-5.000,-5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,3.5473572188719404,-56.248669741042924,-15.85650000000000029526206000,6282d760-5224-424c-a63e-b6e4936c3f13,,6,1
2021-07-04T08:27:43.044000Z,83082,c7da677b-eff1-2bed-c630-3fbc53a4a02b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,41,15.857,15.857,15.8565,15.857,15.857,15.8565,6501165,10000,0.0005,15.8565,15.8565,6501165.0000,True,-0.0005,0.0005,-1,True,True,6501370.000,-205.000,-5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,145.44164597374956,-2306.19545938276,-15.85650000000000070034960976,6282d760-5224-424c-a63e-b6e4936c3f13,,47,41
2021-07-04T08:27:43.090000Z,83083,84d0ad81-f343-b8c9-35e7-9e8539d1981f,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,9,15.857,15.857,15.8565,15.857,15.857,15.8565,1427085,10000,0.0005,15.8565,15.8565,1427085.0000,True,-0.0005,0.0005,-1,True,True,1427130.000,-45.000,-5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,31.926214969847464,-506.2380276693863,-15.85649999999999959544217778,6282d760-5224-424c-a63e-b6e4936c3f13,,56,9
2021-07-04T08:27:43.111000Z,83084,4ebd2947-639b-145a-eed4-585a0dc9e8c0,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Buy,5,15.857,15.857,15.8565,15.857,15.857,15.8565,792825,10000,0.0005,15.8565,15.8565,792825.0000,True,-0.0005,0.0005,-1,True,True,792850.000,-25.000,-5.000,RECOVERED_FROM_EXEC_COST_OFFICIAL_MULTIPLIER,OBSERVED_PRICE_COARSENED_BY_ONE_TICK,PASS,,17.7367860943597,-281.2433487052146,-15.85650000000000095564100000,6282d760-5224-424c-a63e-b6e4936c3f13,,61,5
